id,total,term,breitbart,infowars,mother_jones,cnn,abc_news,usatoday,drudge_report,yahoo,nbc_news,fox_news
2459,5.0,warrant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,rant,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,schedule,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,francesa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,conduct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,santos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,considered,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,shouldve,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,relation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,apps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,teammate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,brace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,vatican,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,stream,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,moscow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,invites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,dating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,shy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,nascars,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,bamboo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,weighs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,joel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,escobar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,dale,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,2032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,chalk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,crucial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,terrified,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,sensation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,figured,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,loyal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,redistricting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,embiid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,chairlift,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,productive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,intimidating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,heavyweight,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,athletes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,cards,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,rode,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,dylan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,reprieve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,muchneeded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,dos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,grounded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,purple,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,reroutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,authorities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,roster,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,magic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,selfie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,steve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,4q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,contemplate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,knowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,meditating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,saturn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,robotic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,dragonfly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,teach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,muellers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,age,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,unload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,sortable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,transcript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,testimony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,tackle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,buybacks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,lightning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,quarrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,racism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,bend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,systemic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,entire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,trader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,revisits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,versions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,popped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,easier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,froze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,boxer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,shoulders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,cheaper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,biologic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,doubt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,flu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,1970s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,joes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,crashed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,began,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,reservations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,taco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,bells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,decline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,smiling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,painful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,integrations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,nipsey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,todaycom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,detained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,clears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,toptier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,bed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,vanished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,latinos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,vuitton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,snitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,kerr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,kyrie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,olympic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,irving,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,produced,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,plenty,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,runs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,champ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,wnba,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,remark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,grand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,ocean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,segregationist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,busing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,tense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,frontrunning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,reaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,sticks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,older,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,vast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,beneath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,robert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,saudis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,floats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,hockey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,youths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,europa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,blood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,meatfree,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,scarier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,scrambled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,hurdle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,wageworks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,turbulence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,sudden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,vegan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,models,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,buy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,witnesses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,style,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,mourn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,describe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,christie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,inadvertently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,millennial,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,saving,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,millennials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,stryders,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,growing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,gluten,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,dairy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,hd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,snapshot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,minute,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,fiscal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,showbiz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,vows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,propaganda,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,discussing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,supremacist,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,launches,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,popular,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,kimono,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,nazi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,chevrolet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,survivors,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,transport,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,carry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,resident,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,muir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,silverado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,predator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,freak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,tinchy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,jammeh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,krakauer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,requiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,detectors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,monoxide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,committee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,pleads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,manafort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,fraud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,yahya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,expresident,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,risks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,seniors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,bogus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,ross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,wilbur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,smartphone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,vaccine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,bug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,gambias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,recognition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,stranger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,transform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,mai,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,crazy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,jeannie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,glastonbury,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,brzezinski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,pamela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,fatality,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,5.0,magically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,wings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,maker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,rami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,sulky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,exposé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,halperin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,author,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,runofthemill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,politicians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,5.0,skydiving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,pile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,sight,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,facebooks,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,internal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,scoring,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,nations,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,roars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,hammers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,fakes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,row,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,legalizes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,moviemaking,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,notsodeep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,teammates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,snub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,suit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,lifestyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,curry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,hated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,interests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,independent,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,laser,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,critics,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,pants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,marxist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,pulled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,5.0,era,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,ushering,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,depart,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,oc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,identify,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,blocking,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,examiner,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,subjects,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,male,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,remixed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,thousands,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2459,5.0,cat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
